agent_id,amount,timestamp
822,364.63,2023-01-21 04:02:18
978,279.55,2023-01-21 04:12:02
687,1260.36,2023-01-21 06:35:51
10404,768.1,2023-01-21 08:12:13
10330,556.25,2023-01-21 03:40:57
489,4687.85,2023-01-21 05:26:16
11448,33.23,2023-01-21 06:56:23
337,422.95,2023-01-21 04:33:32
10053,980.71,2023-01-21 03:26:24
11802,624.92,2023-01-21 00:24:53
577,1163.11,2023-01-21 04:14:12
11481,528.06,2023-01-21 03:15:24
10169,128.43,2023-01-21 08:45:22
10311,898.73,2023-01-21 03:57:34
11096,19.6,2023-01-21 07:08:11
10114,2429.99,2023-01-21 04:34:48
57,449.02,2023-01-21 01:55:04
11290,470.19,2023-01-21 03:09:03
11383,553.69,2023-01-21 05:24:04
10069,101.28,2023-01-21 06:09:34
11839,230.77,2023-01-21 01:44:01
10899,171.79,2023-01-21 02:46:05
10817,908.73,2023-01-21 04:42:07
10780,2173.82,2023-01-21 05:39:33
11485,590.46,2023-01-21 03:23:00
63,839.18,2023-01-21 04:57:56
775,463.03,2023-01-21 05:32:47
10208,111.44,2023-01-21 06:35:30
975,1784.5,2023-01-21 00:22:48
120,1184.55,2023-01-21 04:25:25
11426,470.43,2023-01-21 01:33:52
527,93.18,2023-01-21 05:56:26
10591,1232.47,2023-01-21 04:10:12
10705,733.79,2023-01-21 04:35:49
10906,193.37,2023-01-21 05:35:26
10306,251.38,2023-01-21 05:35:39
10093,872.67,2023-01-21 00:06:29
245,131.91,2023-01-21 03:06:57
10822,457.85,2023-01-21 02:14:34
859,1774.55,2023-01-21 05:12:18
11686,211.1,2023-01-21 05:22:07
10132,453.65,2023-01-21 02:03:49
176,744.6,2023-01-21 04:59:45
11339,706.81,2023-01-21 03:48:00
10975,762.7,2023-01-21 02:59:35
591,787.22,2023-01-21 09:16:36
11766,809.35,2023-01-21 06:03:40
10332,1968.59,2023-01-21 02:40:16
10699,418.2,2023-01-21 04:49:08
11498,598.2,2023-01-21 02:02:49
741,636.76,2023-01-21 07:18:25
11300,699.92,2023-01-21 03:47:03
11261,927.01,2023-01-21 03:32:26
10130,594.13,2023-01-21 04:05:00
168,578.89,2023-01-21 02:45:40
11392,729.84,2023-01-21 03:43:37
11753,470.84,2023-01-21 04:36:07
11112,233.34,2023-01-21 03:34:46
11072,580.72,2023-01-21 04:54:29
11674,545.35,2023-01-21 07:34:08
10183,177.72,2023-01-21 04:53:46
10796,563.88,2023-01-21 02:41:46
944,490.19,2023-01-21 03:59:13
10846,628.53,2023-01-21 04:26:16
10981,460.79,2023-01-21 07:31:49
319,832.97,2023-01-21 00:30:26
672,590.67,2023-01-21 04:49:06
11638,826.8,2023-01-21 02:26:03
447,1933.76,2023-01-21 04:20:27
416,4042.87,2023-01-21 03:02:05
11344,132.95,2023-01-21 03:15:58
172,267.98,2023-01-21 02:56:36
11773,371.46,2023-01-21 02:09:29
11363,219.71,2023-01-21 02:57:27
10961,1098.42,2023-01-21 06:45:19
10518,966.64,2023-01-21 05:51:54
11133,1018.11,2023-01-21 05:05:50
10669,901.54,2023-01-21 03:18:49
10858,3294.2,2023-01-21 07:48:34
11390,831.68,2023-01-21 07:46:17
487,898.93,2023-01-21 04:27:11
10321,1958.95,2023-01-21 06:45:22
11437,788.86,2023-01-21 00:14:12
10486,940.99,2023-01-21 02:30:06
10876,434.04,2023-01-21 04:06:02
961,1036.98,2023-01-21 04:41:23
852,186.88,2023-01-21 04:59:01
10733,1812.57,2023-01-21 06:08:04
10596,201.86,2023-01-21 06:48:59
93,145.37,2023-01-21 04:17:37
10358,971.11,2023-01-21 04:41:14
11222,527.69,2023-01-21 02:46:32
11434,751.19,2023-01-21 08:46:33
11545,807.65,2023-01-21 01:30:34
350,115.79,2023-01-21 05:03:15
198,1477.37,2023-01-21 01:58:49
11417,2153.85,2023-01-22 05:59:57
120,245.95,2023-01-22 04:49:22
978,51.22,2023-01-22 08:01:29
10688,238.13,2023-01-22 05:52:17
10729,2276.73,2023-01-22 04:03:35
10390,897.14,2023-01-22 03:44:28
623,1391.73,2023-01-22 06:14:28
876,468.83,2023-01-22 03:50:31
101,137.79,2023-01-22 08:42:01
11671,202.09,2023-01-22 02:03:18
10492,130.17,2023-01-22 04:27:40
11014,811.98,2023-01-22 04:12:23
684,446.32,2023-01-22 05:11:27
332,314.79,2023-01-22 03:02:07
452,460.11,2023-01-22 07:07:06
11498,17.44,2023-01-22 03:06:12
11911,740.14,2023-01-22 03:43:27
950,1180.45,2023-01-22 03:24:21
11415,840.32,2023-01-22 03:39:25
10487,4321.23,2023-01-22 05:50:21
240,255.96,2023-01-22 03:02:40
10080,1317.81,2023-01-22 04:10:39
11660,546.74,2023-01-22 03:52:26
11938,370.37,2023-01-22 05:29:53
210,835.58,2023-01-22 04:01:06
10124,414.17,2023-01-22 05:09:01
10194,470.57,2023-01-22 03:59:03
470,364.1,2023-01-22 00:27:41
10829,3649.82,2023-01-22 09:10:51
10485,589.92,2023-01-22 03:47:52
11234,924.75,2023-01-22 04:46:09
11622,1166.84,2023-01-22 07:35:54
135,1915.89,2023-01-22 06:39:00
10163,312.2,2023-01-22 04:11:47
11468,464.67,2023-01-22 04:30:58
10894,1911.54,2023-01-22 05:05:09
11038,793.68,2023-01-22 03:44:55
10293,1165.1,2023-01-22 04:31:11
10822,120.06,2023-01-22 03:45:16
11328,2147.0,2023-01-22 03:24:53
10405,996.47,2023-01-22 04:20:26
11066,827.17,2023-01-22 07:11:48
789,432.38,2023-01-22 00:00:57
10875,555.45,2023-01-22 04:53:00
540,309.15,2023-01-22 02:36:27
10126,1182.23,2023-01-22 08:52:21
10469,195.87,2023-01-22 01:41:48
10431,1886.35,2023-01-22 09:46:05
43,38.9,2023-01-22 06:36:27
176,98.93,2023-01-22 02:14:14
11051,1453.91,2023-01-22 03:45:08
11076,194.86,2023-01-22 05:22:11
10140,3756.69,2023-01-22 03:49:47
11161,550.33,2023-01-22 04:32:47
11765,262.07,2023-01-22 02:08:37
10419,64.88,2023-01-22 05:40:37
486,423.45,2023-01-22 05:45:38
11969,378.37,2023-01-22 01:29:06
11771,404.78,2023-01-22 05:27:32
11436,799.48,2023-01-22 02:10:52
10038,418.75,2023-01-22 03:42:06
10652,1131.27,2023-01-22 03:37:19
606,449.76,2023-01-22 02:52:04
10330,293.43,2023-01-22 02:42:54
10472,1693.36,2023-01-22 03:57:45
11170,459.45,2023-01-22 03:34:53
11109,315.97,2023-01-22 05:09:37
11265,1181.56,2023-01-22 03:28:05
10263,268.63,2023-01-22 02:54:43
11360,624.6,2023-01-22 09:43:18
10180,1328.37,2023-01-22 04:12:06
10061,1597.3,2023-01-22 06:03:32
11090,301.07,2023-01-22 06:05:13
618,122.02,2023-01-22 11:07:33
11767,651.12,2023-01-22 03:37:20
702,519.72,2023-01-22 07:49:03
955,526.68,2023-01-22 04:45:06
11488,742.83,2023-01-22 03:15:03
10344,1631.42,2023-01-22 02:23:26
11087,1368.08,2023-01-22 06:18:24
10511,579.14,2023-01-22 06:12:01
400,289.45,2023-01-22 05:19:45
431,350.43,2023-01-22 09:19:22
309,2282.87,2023-01-22 05:01:57
11810,275.4,2023-01-22 08:57:31
11363,161.66,2023-01-22 04:07:34
928,474.18,2023-01-22 05:39:53
10809,209.26,2023-01-22 05:32:39
10674,1600.85,2023-01-22 06:16:29
11868,1055.78,2023-01-22 05:14:17
507,447.54,2023-01-22 05:54:09
354,1964.76,2023-01-22 03:49:11
10591,552.33,2023-01-22 04:25:07
976,895.83,2023-01-22 01:56:07
650,301.78,2023-01-22 05:07:36
11289,663.61,2023-01-22 02:38:46
11462,384.65,2023-01-22 04:53:37
11870,829.28,2023-01-22 06:55:35
11105,531.92,2023-01-22 04:36:49
844,336.89,2023-01-22 02:58:47
577,130.58,2023-01-22 02:51:27
796,1066.92,2023-01-22 09:03:45
10246,116.01,2023-01-22 05:20:29
852,11.3,2023-01-22 03:44:37
10992,470.72,2023-01-22 05:02:18
651,962.04,2023-01-22 05:52:20
11607,1174.4,2023-01-22 05:04:02
812,1472.05,2023-01-22 03:22:53
370,524.71,2023-01-22 04:25:13
10417,590.47,2023-01-22 00:57:33
146,953.28,2023-01-22 02:10:33
246,369.68,2023-01-22 04:51:56
442,962.92,2023-01-22 05:18:20
10289,30.8,2023-01-22 04:04:00
11425,1662.53,2023-01-22 00:11:05
11296,1476.89,2023-01-22 00:42:09
11292,384.37,2023-01-22 04:39:35
11200,1658.6,2023-01-22 00:30:43
10937,231.61,2023-01-22 04:22:54
11823,1208.8,2023-01-22 04:12:29
11657,219.36,2023-01-22 04:57:41
99,981.49,2023-01-22 05:24:25
11311,81.31,2023-01-22 03:03:34
909,342.44,2023-01-22 03:45:12
11908,707.53,2023-01-22 04:00:03
10969,292.06,2023-01-22 03:03:10
200,461.07,2023-01-22 08:04:12
839,455.87,2023-01-22 06:01:48
11133,584.63,2023-01-22 05:06:19
11626,895.25,2023-01-22 04:44:46
11932,501.5,2023-01-22 04:15:42
11972,376.41,2023-01-22 06:58:13
11970,668.56,2023-01-22 07:59:27
874,1427.05,2023-01-22 06:36:13
11770,1082.33,2023-01-22 07:43:27
10752,395.72,2023-01-22 01:59:02
10045,2295.82,2023-01-22 04:22:08
918,1406.54,2023-01-22 03:16:12
11220,341.56,2023-01-22 04:47:58
10185,596.68,2023-01-22 05:53:48
463,2883.55,2023-01-22 06:00:44
11163,390.79,2023-01-22 01:55:51
63,240.8,2023-01-22 04:34:22
10634,904.15,2023-01-22 04:10:46
10191,1452.35,2023-01-22 06:02:01
563,953.67,2023-01-23 03:17:17
10124,14.69,2023-01-23 04:31:21
10734,322.53,2023-01-23 05:00:48
803,1495.21,2023-01-23 04:09:52
620,2799.17,2023-01-23 03:11:33
11547,424.07,2023-01-23 05:24:46
11163,163.46,2023-01-23 03:05:59
10472,1142.75,2023-01-23 02:02:56
11713,307.08,2023-01-23 07:40:08
10827,1062.98,2023-01-23 03:04:45
10428,461.95,2023-01-23 05:36:05
11743,377.96,2023-01-23 04:14:33
869,1849.89,2023-01-23 02:22:32
134,1267.4,2023-01-23 01:01:49
10424,542.11,2023-01-23 02:23:36
10237,378.67,2023-01-23 05:21:33
10241,237.46,2023-01-23 05:20:00
10506,572.38,2023-01-23 06:03:18
10305,2926.0,2023-01-23 04:39:42
891,1865.19,2023-01-23 06:21:12
10551,1989.83,2023-01-23 04:18:55
187,4149.2,2023-01-23 03:08:03
136,355.77,2023-01-23 04:10:33
195,1761.92,2023-01-23 05:16:42
10138,235.59,2023-01-23 03:41:09
900,580.95,2023-01-23 02:11:18
10183,19.68,2023-01-23 05:24:20
297,905.03,2023-01-23 03:36:31
11816,692.38,2023-01-23 05:36:08
10351,1959.42,2023-01-23 05:43:24
11661,1907.28,2023-01-23 03:41:22
10126,56.18,2023-01-23 04:05:15
11826,566.93,2023-01-23 03:53:21
10332,1236.91,2023-01-23 07:41:44
10980,158.53,2023-01-23 07:24:17
11509,379.6,2023-01-23 00:40:14
10739,414.33,2023-01-23 04:39:30
10802,1521.85,2023-01-23 07:58:39
11433,534.63,2023-01-23 01:50:14
11044,293.62,2023-01-23 05:41:29
267,1394.71,2023-01-23 06:13:50
11729,980.24,2023-01-23 06:39:39
11899,405.72,2023-01-23 07:49:07
11788,1272.99,2023-01-23 04:33:04
11532,1094.72,2023-01-23 03:53:20
11695,736.54,2023-01-23 03:29:59
10012,242.59,2023-01-23 02:30:46
10579,2492.12,2023-01-23 05:57:03
11974,348.75,2023-01-23 05:23:41
11291,1368.63,2023-01-23 03:42:49
11627,1937.13,2023-01-23 03:32:17
11969,101.8,2023-01-23 06:51:33
11194,364.01,2023-01-23 05:33:23
10682,2143.89,2023-01-23 04:06:06
527,18.41,2023-01-23 02:22:43
10762,934.21,2023-01-23 04:09:33
10009,504.85,2023-01-23 02:44:58
410,1064.8,2023-01-23 01:54:35
627,1892.09,2023-01-23 03:11:05
10894,186.89,2023-01-23 04:00:58
11986,600.8,2023-01-23 02:03:42
10978,934.46,2023-01-23 05:40:46
10707,1186.16,2023-01-23 07:20:08
10577,981.15,2023-01-23 03:16:12
316,538.14,2023-01-23 05:21:47
11976,619.18,2023-01-23 02:40:24
10757,726.77,2023-01-23 02:58:21
10508,802.92,2023-01-23 04:42:57
10251,916.16,2023-01-23 05:49:48
11460,359.62,2023-01-23 04:03:31
10737,210.06,2023-01-23 03:45:58
11386,604.48,2023-01-23 03:14:57
11869,483.2,2023-01-23 00:45:36
359,720.15,2023-01-23 04:48:10
495,191.5,2023-01-23 01:08:20
596,4716.27,2023-01-23 04:23:33
11640,163.87,2023-01-23 06:10:09
10286,425.48,2023-01-23 06:34:28
11766,356.82,2023-01-23 04:48:43
486,14.83,2023-01-23 05:47:23
6,309.28,2023-01-23 04:02:31
10276,1603.27,2023-01-23 04:02:36
10208,45.47,2023-01-23 06:30:59
10401,5388.08,2023-01-23 02:10:55
11848,444.92,2023-01-23 03:01:29
12002,731.67,2023-01-23 03:03:11
10495,1147.6,2023-01-23 06:42:45
10055,351.1,2023-01-23 04:28:21
10752,14.41,2023-01-23 02:56:38
11903,733.8,2023-01-23 05:58:34
549,584.63,2023-01-23 06:26:11
12070,617.23,2023-01-23 08:53:53
11807,531.65,2023-01-23 05:15:17
10624,630.65,2023-01-23 02:31:46
169,1697.56,2023-01-23 05:07:03
442,597.35,2023-01-23 03:13:59
10358,174.17,2023-01-23 03:22:18
10045,1320.42,2023-01-23 02:34:21
10107,984.94,2023-01-23 03:37:02
11885,650.26,2023-01-23 01:15:53
10300,977.93,2023-01-23 02:30:03
744,3632.68,2023-01-23 02:46:42
10144,2550.58,2023-01-23 02:50:30
10374,1817.68,2023-01-23 03:28:44
11607,116.86,2023-01-23 08:59:38
897,2799.86,2023-01-23 04:31:14
10435,841.87,2023-01-23 06:29:34
283,830.12,2023-01-23 04:37:08
10403,668.05,2023-01-23 05:44:34
796,608.42,2023-01-23 01:26:35
146,291.65,2023-01-23 02:43:50
10324,37.64,2023-01-23 01:24:42
10062,4838.73,2023-01-23 02:25:09
10518,874.83,2023-01-23 05:20:25
11277,1058.03,2023-01-23 06:18:11
696,571.66,2023-01-23 03:54:25
10313,2569.23,2023-01-23 05:01:42
11770,293.58,2023-01-23 06:49:38
497,393.38,2023-01-23 08:24:47
10873,449.77,2023-01-23 05:32:00
11862,1136.05,2023-01-23 04:52:11
355,506.21,2023-01-23 04:30:33
992,391.42,2023-01-23 01:29:52
942,1758.24,2023-01-23 03:03:47
11258,523.91,2023-01-23 03:38:24
650,110.35,2023-01-23 05:22:39
11114,976.34,2023-01-23 01:39:40
11423,239.53,2023-01-24 02:48:08
11816,126.79,2023-01-24 08:46:16
10545,1612.49,2023-01-24 05:11:20
10855,1392.5,2023-01-24 03:47:16
10003,2948.89,2023-01-24 11:52:30
11019,1553.83,2023-01-24 06:08:04
10337,1909.6,2023-01-24 04:56:29
11736,1188.64,2023-01-24 04:58:05
497,214.38,2023-01-24 09:38:39
459,2941.64,2023-01-24 01:46:03
294,2385.53,2023-01-24 03:00:28
837,664.95,2023-01-24 02:15:55
11328,356.51,2023-01-24 01:46:16
10628,459.93,2023-01-24 06:49:05
11113,741.02,2023-01-24 08:13:29
11624,1287.95,2023-01-24 02:20:14
747,524.23,2023-01-24 01:32:18
11345,441.4,2023-01-24 03:15:27
11953,607.84,2023-01-24 03:57:52
695,577.56,2023-01-24 02:57:13
11548,797.66,2023-01-24 03:11:46
149,725.68,2023-01-24 03:05:15
11183,855.54,2023-01-24 06:40:00
10431,257.84,2023-01-24 02:38:53
63,330.98,2023-01-24 02:30:12
11505,709.56,2023-01-24 02:11:07
10518,125.68,2023-01-24 02:37:03
11661,305.87,2023-01-24 03:19:56
436,2949.42,2023-01-24 04:02:31
874,247.76,2023-01-24 04:04:27
488,400.63,2023-01-24 00:00:54
955,433.42,2023-01-24 05:09:34
564,460.46,2023-01-24 05:21:37
11919,633.53,2023-01-24 02:32:37
11766,290.46,2023-01-24 04:25:59
128,484.9,2023-01-24 03:43:57
11587,1052.94,2023-01-24 04:21:35
73,2765.64,2023-01-24 00:24:43
10095,448.97,2023-01-24 07:09:45
11631,1911.66,2023-01-24 04:22:50
11665,567.85,2023-01-24 04:28:40
11565,292.9,2023-01-24 05:33:00
985,555.73,2023-01-24 02:45:43
12061,330.58,2023-01-24 04:48:48
10711,678.16,2023-01-24 02:17:30
10028,1166.74,2023-01-24 04:22:23
11011,801.48,2023-01-24 09:30:52
689,735.22,2023-01-24 01:15:04
11845,309.71,2023-01-24 07:38:32
524,2722.38,2023-01-24 00:42:19
11412,1542.99,2023-01-24 06:43:43
10085,1422.32,2023-01-24 06:23:45
11976,125.7,2023-01-24 05:08:03
11805,988.71,2023-01-24 04:43:42
11626,126.59,2023-01-24 02:53:33
12011,498.81,2023-01-24 06:34:40
256,1401.11,2023-01-24 04:51:42
10529,134.79,2023-01-24 06:46:46
12094,424.75,2023-01-24 03:12:22
10062,268.53,2023-01-24 00:37:57
10984,1057.93,2023-01-24 06:47:23
11392,60.82,2023-01-24 04:38:15
10751,1103.37,2023-01-24 03:25:05
290,1181.88,2023-01-24 05:28:31
11670,343.39,2023-01-24 07:19:05
80,921.91,2023-01-24 05:24:09
11106,3667.56,2023-01-24 05:48:33
10347,925.78,2023-01-24 04:07:46
11739,1102.0,2023-01-24 03:06:59
11905,436.98,2023-01-24 06:45:42
268,1032.1,2023-01-24 07:31:42
11924,559.3,2023-01-24 03:18:18
686,1507.6,2023-01-24 06:34:51
858,2577.35,2023-01-24 03:34:14
11177,137.08,2023-01-24 05:40:10
10608,2154.02,2023-01-24 03:21:41
675,455.39,2023-01-24 06:01:39
10005,1367.85,2023-01-24 04:31:58
11320,297.98,2023-01-24 04:50:47
10744,1173.88,2023-01-24 06:24:25
10722,2781.89,2023-01-24 05:14:36
322,2325.44,2023-01-24 06:22:43
10657,1192.84,2023-01-24 04:06:04
10975,617.48,2023-01-24 04:47:57
11770,200.73,2023-01-24 05:35:10
760,1992.9,2023-01-24 04:50:56
12035,838.14,2023-01-24 03:41:23
12030,623.93,2023-01-24 07:11:13
11310,836.41,2023-01-24 03:39:35
10434,979.77,2023-01-24 03:57:28
10895,1115.67,2023-01-24 05:07:07
741,347.37,2023-01-24 05:13:36
11582,878.74,2023-01-24 01:32:29
11301,653.72,2023-01-24 03:24:58
114,309.67,2023-01-24 05:15:04
10313,118.54,2023-01-24 03:37:04
81,1161.33,2023-01-24 01:31:01
10762,101.76,2023-01-24 04:40:27
11474,214.09,2023-01-24 04:49:22
11176,472.54,2023-01-24 04:19:31
10059,1051.17,2023-01-24 02:20:23
12045,1229.8,2023-01-24 04:38:52
11627,306.33,2023-01-24 02:01:31
845,1413.96,2023-01-24 07:09:14
583,520.15,2023-01-24 03:06:21
271,135.19,2023-01-24 05:54:23
10412,2951.9,2023-01-24 03:49:31
11261,246.77,2023-01-24 04:11:44
11482,1163.2,2023-01-24 04:24:27
10540,2831.41,2023-01-24 04:21:50
10353,1697.35,2023-01-24 03:48:17
11939,1013.05,2023-01-24 03:23:38
10846,132.25,2023-01-24 02:03:46
10566,461.62,2023-01-24 07:19:54
381,461.32,2023-01-24 03:02:21
650,97.81,2023-01-24 04:20:19
651,291.78,2023-01-24 04:45:38
807,439.83,2023-01-24 07:50:16
11384,926.49,2023-01-24 05:03:18
10544,1367.87,2023-01-24 06:46:13
10626,56.83,2023-01-24 03:54:29
11026,359.31,2023-01-24 05:39:19
168,195.56,2023-01-24 05:17:01
513,729.41,2023-01-24 05:13:47
604,574.13,2023-01-24 04:05:45
11296,135.27,2023-01-24 04:59:20
11915,1236.69,2023-01-24 04:38:03
11986,105.12,2023-01-24 05:49:54
11417,604.79,2023-01-24 03:01:07
337,435.67,2023-01-24 07:32:06
10577,173.02,2023-01-24 03:23:57
11471,455.7,2023-01-24 02:44:07
11095,3270.1,2023-01-24 04:32:53
11284,210.65,2023-01-24 04:41:47
12020,615.43,2023-01-24 04:07:53
385,2317.03,2023-01-25 03:52:47
10335,543.06,2023-01-25 06:41:08
629,845.0,2023-01-25 05:27:59
11888,393.95,2023-01-25 00:12:56
11498,122.7,2023-01-25 07:29:27
10221,3199.84,2023-01-25 03:28:24
10592,456.22,2023-01-25 08:12:05
509,424.29,2023-01-25 03:36:08
12126,415.15,2023-01-25 05:18:46
11765,175.25,2023-01-25 03:18:46
10906,66.97,2023-01-25 02:00:37
10156,570.21,2023-01-25 02:00:53
11177,60.67,2023-01-25 07:20:08
722,464.45,2023-01-25 07:13:25
805,595.48,2023-01-25 03:01:49
10706,1539.67,2023-01-25 03:04:51
10226,812.99,2023-01-25 03:19:59
10855,298.2,2023-01-25 06:37:57
631,684.35,2023-01-25 05:00:43
10508,402.03,2023-01-25 04:39:26
299,69.22,2023-01-25 03:30:31
135,354.15,2023-01-25 07:44:15
10494,47.33,2023-01-25 02:29:07
118,1456.8,2023-01-25 02:43:50
420,580.41,2023-01-25 03:25:28
177,366.05,2023-01-25 06:03:21
11836,587.17,2023-01-25 06:59:41
496,618.08,2023-01-25 04:40:26
645,912.64,2023-01-25 03:15:34
10642,167.12,2023-01-25 02:21:10
10914,1289.32,2023-01-25 03:31:04
11834,678.03,2023-01-25 02:53:07
714,462.24,2023-01-25 05:59:01
949,617.86,2023-01-25 04:27:04
11011,99.78,2023-01-25 08:01:05
10875,413.24,2023-01-25 06:36:31
12012,632.58,2023-01-25 03:08:06
10645,2201.73,2023-01-25 05:40:54
10665,578.51,2023-01-25 08:11:43
10675,370.23,2023-01-25 05:26:41
12047,556.93,2023-01-25 06:15:38
10838,941.72,2023-01-25 03:24:05
376,1379.22,2023-01-25 03:13:04
11416,942.73,2023-01-25 02:34:33
11670,212.79,2023-01-25 01:43:17
675,15.3,2023-01-25 06:41:29
11829,443.13,2023-01-25 06:19:51
14,491.68,2023-01-25 06:01:53
11157,844.65,2023-01-25 01:03:44
466,612.72,2023-01-25 02:07:47
10095,45.24,2023-01-25 03:09:09
12200,189.17,2023-01-25 05:01:29
10191,347.48,2023-01-25 07:47:05
10524,581.24,2023-01-25 05:17:12
11419,1147.47,2023-01-25 05:03:06
10337,305.92,2023-01-25 04:26:36
623,160.73,2023-01-25 02:14:42
11711,884.17,2023-01-25 07:03:08
744,408.92,2023-01-25 01:49:22
11232,1358.99,2023-01-25 03:56:50
622,455.36,2023-01-25 05:36:49
10976,139.39,2023-01-25 05:08:47
11117,1426.78,2023-01-25 03:59:01
955,119.09,2023-01-25 05:02:13
605,199.91,2023-01-25 01:19:51
11410,2821.0,2023-01-25 00:27:01
489,1085.34,2023-01-25 02:20:35
10366,911.73,2023-01-25 03:51:42
11160,1079.74,2023-01-25 04:43:37
873,300.93,2023-01-25 08:36:05
507,445.77,2023-01-25 03:01:13
426,1800.88,2023-01-25 05:22:58
10357,4312.59,2023-01-25 03:43:57
12148,555.62,2023-01-25 06:21:07
11963,565.6,2023-01-25 04:23:57
11171,258.08,2023-01-25 02:58:14
643,245.34,2023-01-25 04:23:43
997,1024.44,2023-01-25 01:24:57
799,291.13,2023-01-25 07:14:03
11386,122.95,2023-01-25 01:48:31
10195,88.55,2023-01-25 05:35:36
10439,681.77,2023-01-25 04:04:47
11960,351.49,2023-01-25 04:50:31
10571,852.02,2023-01-25 04:12:06
11105,60.25,2023-01-25 06:15:25
10702,1045.63,2023-01-25 04:30:54
155,1553.76,2023-01-25 04:34:58
10300,88.43,2023-01-25 04:17:39
11202,944.99,2023-01-25 01:47:26
10661,725.07,2023-01-25 04:07:38
12109,771.3,2023-01-25 05:22:49
10286,111.02,2023-01-25 04:52:35
985,124.76,2023-01-25 03:13:28
11401,147.48,2023-01-25 04:54:51
10957,805.94,2023-01-25 04:54:12
11363,386.04,2023-01-25 02:27:42
11532,176.01,2023-01-25 06:52:22
11587,15.71,2023-01-25 10:43:42
10744,503.97,2023-01-25 02:55:07
619,2218.7,2023-01-25 02:05:26
11037,1126.03,2023-01-25 05:09:09
156,1514.56,2023-01-25 02:46:53
10078,461.52,2023-01-25 02:26:21
10486,941.25,2023-01-25 02:34:56
335,362.9,2023-01-25 03:02:31
163,250.51,2023-01-25 04:29:22
756,2361.5,2023-01-25 04:16:21
50,926.46,2023-01-25 04:04:59
11839,457.23,2023-01-25 02:24:40
12192,306.53,2023-01-25 04:28:02
11767,711.44,2023-01-25 06:19:53
424,521.34,2023-01-25 01:19:31
11369,1644.06,2023-01-25 06:28:36
823,1506.81,2023-01-25 05:57:02
11096,245.69,2023-01-25 03:53:29
166,441.28,2023-01-25 02:24:43
487,756.0,2023-01-25 03:28:10
10982,1182.48,2023-01-25 01:21:09
11049,990.25,2023-01-25 01:04:54
638,852.54,2023-01-25 04:19:41
529,3032.05,2023-01-25 02:24:53
10495,333.22,2023-01-25 05:24:06
12232,227.89,2023-01-25 03:59:04
11259,479.72,2023-01-25 07:36:06
12180,372.96,2023-01-25 01:46:42
11773,719.98,2023-01-25 07:24:27
80,161.88,2023-01-25 02:37:25
596,544.14,2023-01-25 03:17:05
11038,37.37,2023-01-25 04:23:50
11630,228.34,2023-01-25 03:56:16
10003,156.61,2023-01-25 05:28:19
910,788.94,2023-01-25 09:36:10
10901,289.57,2023-01-25 03:31:40
254,1553.7,2023-01-25 06:10:06
11045,1697.8,2023-01-25 09:08:17
11488,336.89,2023-01-25 05:59:53
11314,914.55,2023-01-25 03:25:20
11717,429.85,2023-01-25 04:38:33
923,653.39,2023-01-25 05:24:18
10150,233.25,2023-01-25 03:09:37
11278,815.25,2023-01-25 05:29:07
707,915.92,2023-01-25 03:55:12
11282,1584.13,2023-01-25 04:38:58
10002,1546.85,2023-01-25 04:38:58
11956,571.45,2023-01-25 02:56:07
10610,902.8,2023-01-25 04:23:10
234,968.88,2023-01-25 03:42:11
349,462.39,2023-01-25 03:32:04
12209,709.25,2023-01-25 05:37:43
11955,978.94,2023-01-25 05:46:48
11128,900.33,2023-01-25 05:04:51
10707,554.85,2023-01-25 02:17:25
11967,1683.76,2023-01-25 02:34:28
11062,845.25,2023-01-25 10:22:17
459,156.51,2023-01-25 05:16:18
10669,899.84,2023-01-25 04:54:09
11443,576.55,2023-01-25 05:45:09
10478,2840.86,2023-01-25 02:33:21
341,2384.79,2023-01-25 06:41:20
11263,1128.81,2023-01-25 03:49:35
11231,1529.78,2023-01-25 06:11:12
10856,1175.3,2023-01-25 06:42:35
11591,2525.86,2023-01-25 03:41:56
846,456.24,2023-01-26 04:50:44
10061,457.81,2023-01-26 06:41:44
10474,367.76,2023-01-26 02:34:13
653,4157.56,2023-01-26 04:51:28
11633,1329.62,2023-01-26 03:58:55
12115,752.55,2023-01-26 05:24:04
10947,1603.24,2023-01-26 04:03:34
422,2958.95,2023-01-26 00:52:41
11561,667.27,2023-01-26 05:22:43
217,1766.24,2023-01-26 04:58:58
10725,2525.08,2023-01-26 03:55:30
11954,1501.67,2023-01-26 04:52:16
11705,886.3,2023-01-26 03:55:43
11707,376.63,2023-01-26 06:14:16
11259,15.67,2023-01-26 05:41:20
449,702.18,2023-01-26 06:04:04
457,3913.92,2023-01-26 03:34:19
11985,1482.47,2023-01-26 06:56:58
10157,328.66,2023-01-26 04:12:00
712,930.42,2023-01-26 02:01:37
12102,517.44,2023-01-26 07:38:24
11240,1784.18,2023-01-26 05:20:40
10504,567.81,2023-01-26 05:49:53
10914,19.23,2023-01-26 08:58:18
10327,2702.53,2023-01-26 04:09:57
599,1173.69,2023-01-26 00:19:26
11015,220.61,2023-01-26 07:38:32
10213,879.69,2023-01-26 03:21:15
10784,1028.09,2023-01-26 03:38:23
749,769.12,2023-01-26 04:53:03
689,366.91,2023-01-26 02:15:14
10516,1364.1,2023-01-26 04:23:42
705,1616.63,2023-01-26 04:21:05
813,974.9,2023-01-26 07:29:36
